datetime,high,low,average
2016-06-17 05:00:27,1056.05,1032.69,1045.98
2016-06-17 06:00:19,1032.81,1017.78,1025.95
2016-06-17 07:00:22,1017.81,1007.8,1010.07
2016-06-17 08:00:27,1033.35,1012.06,1028.18
2016-06-17 09:00:21,1030.17,1017.3,1023.90
2016-06-17 10:00:21,1023.63,1007.8,1014.17
2016-06-17 11:00:23,1014.82,1007.58,1011.71
2016-06-17 12:00:26,1020.29,1008.17,1012.83
2016-06-17 13:00:21,1041.65,1020.28,1029.59
2016-06-17 14:00:27,1039.68,1027.85,1037.29
2016-06-17 15:00:21,1031.82,1027.85,1029.94
2016-06-17 16:00:22,1028.88,1027.46,1028.54
2016-06-17 17:00:29,1027.46,1026.6,1027.07
2016-06-17 18:00:29,1028.08,1025.52,1026.47
2016-06-17 19:00:21,1028.08,1027.53,1027.61
2016-06-17 20:00:26,1028.61,1022.16,1025.55
2016-06-17 21:00:27,1036.65,1022.54,1031.77
2016-06-17 22:00:19,1036.92,1027.86,1030.93
2016-06-17 23:00:21,1036.92,1021.44,1030.72
2016-06-18 00:00:25,1031.61,1014.64,1021.58
2016-06-18 01:00:19,1024.68,1011.8,1018.81
2016-06-18 02:00:23,1017.56,1012.74,1015.25
2016-06-18 03:00:24,1023.95,1015.86,1020.01
2016-06-18 04:00:21,1021.05,1014.42,1018.89
2016-06-18 05:00:24,1030.65,1016.4,1021.11
2016-06-18 06:00:27,1030.54,1026.21,1028.44
2016-06-18 07:00:27,1028.23,1016.32,1026.08
2016-06-18 08:00:28,1035.68,1016.32,1025.04
2016-06-18 09:00:21,1037.48,1030.48,1034.66
2016-06-18 10:00:23,1037.56,1035.84,1036.35
2016-06-18 11:00:29,1036.83,1033.23,1036.13
2016-06-18 12:00:23,1033.35,1032.95,1033.16
2016-06-18 13:00:24,1034.05,1027.79,1032.22
2016-06-18 14:00:26,1034.24,1031.77,1032.41
2016-06-18 15:00:20,1037.06,1032.1,1036.11
2016-06-18 16:00:21,1046.55,1036.54,1042.94
2016-06-18 17:00:25,1047.11,1043.22,1043.72
2016-06-18 18:00:26,1049.54,1047.26,1048.68
2016-06-18 19:00:20,1057.96,1049.0,1054.32
2016-06-18 20:00:23,1057.84,1041.54,1048.47
2016-06-18 21:00:26,1042.91,1039.24,1042.53
2016-06-18 22:00:20,1039.85,1027.31,1033.39
2016-06-18 23:00:22,1042.46,1028.51,1036.27
2016-06-19 00:00:27,1043.73,1042.31,1043.15
2016-06-19 01:00:26,1047.4,1041.64,1043.02
2016-06-19 02:00:20,1052.07,1026.13,1042.45
2016-06-19 03:00:21,1042.15,1035.29,1037.76
2016-06-19 04:00:26,1039.9,1022.16,1027.79
2016-06-19 05:00:21,1032.28,1031.47,1031.82
2016-06-19 06:00:21,1038.63,1022.36,1029.44
2016-06-19 07:00:26,1032.88,1030.09,1032.01
2016-06-19 08:00:25,1044.88,1042.18,1044.15
2016-06-19 09:00:29,1042.82,1033.23,1042.46
2016-06-19 10:00:23,1043.89,1033.14,1036.01
2016-06-19 11:00:23,1050.43,1043.89,1048.59
2016-06-19 12:00:29,1050.15,1047.81,1049.22
2016-06-19 13:00:24,1051.98,1050.55,1051.01
2016-06-19 14:00:28,1052.48,1051.78,1052.10
2016-06-19 15:00:28,1053.13,1051.82,1052.36
2016-06-19 16:00:22,1057.85,1042.83,1047.24
2016-06-19 17:00:25,1055.54,1042.88,1051.85
2016-06-19 18:00:29,1058.53,1055.54,1057.91
2016-06-19 19:00:25,1058.92,1058.36,1058.89
2016-06-19 20:00:23,1059.47,1057.83,1058.65
2016-06-19 21:00:28,1059.0,1058.27,1058.43
2016-06-19 22:00:28,1059.0,1053.13,1057.42
2016-06-19 23:00:29,1062.88,1057.13,1060.55
2016-06-20 00:00:22,1063.04,1057.02,1061.25
2016-06-20 01:00:25,1060.77,1052.14,1056.88
2016-06-20 02:00:27,1060.84,1052.07,1057.97
2016-06-20 03:00:28,1068.42,1059.26,1061.68
2016-06-20 04:00:20,1068.36,1048.98,1061.27
2016-06-20 05:00:25,1064.01,1048.97,1060.41
2016-06-20 06:00:27,1063.62,1047.71,1057.13
2016-06-20 07:00:21,1063.22,1047.77,1062.07
2016-06-20 08:00:23,1062.22,1059.59,1060.91
2016-06-20 09:00:22,1059.67,1058.98,1059.39
2016-06-20 10:00:24,1059.29,1047.57,1056.08
2016-06-20 11:00:27,1057.56,1039.08,1045.06
2016-06-20 12:00:30,1041.82,1039.79,1040.64
2016-06-20 13:00:22,1043.56,1039.97,1041.21
2016-06-20 14:00:23,1040.32,1033.13,1037.38
2016-06-20 15:00:24,1032.63,1029.84,1030.86
2016-06-20 16:00:26,1032.65,1029.85,1032.02
2016-06-20 17:00:29,1033.26,1031.38,1032.01
2016-06-20 18:00:20,1033.18,1032.6,1032.93
2016-06-20 19:00:23,1045.48,1012.84,1031.51
2016-06-20 20:00:26,1040.82,1015.5,1030.62
2016-06-20 21:00:29,1042.97,1014.86,1027.45
2016-06-20 22:00:28,1043.24,1040.84,1041.98
