datetime,high,low,average
2016-06-29 00:01:57,4291.39,4262.26,4276.31
2016-06-29 01:01:52,4289.12,4220.46,4264.18
2016-06-29 02:01:57,4244.25,4164.83,4196.70
2016-06-29 03:01:59,4218.55,4185.92,4201.17
2016-06-29 04:01:51,4213.72,4166.45,4191.07
2016-06-29 05:01:55,4202.6,4158.72,4179.02
2016-06-29 06:01:58,4208.8,4176.77,4196.80
2016-06-29 07:01:51,4221.09,4196.68,4205.77
2016-06-29 08:01:54,4235.03,4215.36,4220.65
2016-06-29 09:01:59,4234.64,4198.77,4216.94
2016-06-29 10:01:53,4204.73,4184.1,4194.46
2016-06-29 11:01:54,4224.47,4181.7,4203.27
2016-06-29 12:01:58,4226.81,4186.84,4205.05
2016-06-29 13:01:50,4206.38,4186.18,4194.39
2016-06-29 14:01:51,4222.59,4185.68,4197.65
2016-06-29 15:01:53,4229.03,4207.01,4218.94
2016-06-29 16:01:57,4270.83,4228.75,4258.60
2016-06-29 17:01:51,4280.53,4251.71,4266.63
2016-06-29 18:01:53,4269.8,4251.66,4263.14
2016-06-29 19:01:57,4273.84,4248.94,4265.29
2016-06-29 20:01:58,4278.09,4257.97,4268.47
2016-06-29 21:01:50,4278.07,4229.58,4253.93
2016-06-29 22:01:52,4254.54,4236.23,4241.77
2016-06-29 23:01:51,4263.8,4242.17,4251.76
2016-06-30 00:01:53,4271.35,4245.77,4254.32
2016-06-30 01:01:58,4263.2,4242.26,4253.34
2016-06-30 02:01:49,4257.0,4238.23,4250.06
2016-06-30 03:01:53,4250.75,4227.9,4237.99
2016-06-30 04:01:51,4242.4,4223.74,4233.27
2016-06-30 05:01:51,4251.02,4227.17,4245.71
2016-06-30 06:01:57,4259.92,4242.91,4250.76
2016-06-30 07:01:53,4269.75,4251.02,4263.51
2016-06-30 08:01:57,4276.4,4247.0,4259.25
2016-06-30 09:01:59,4320.05,4247.59,4262.47
2016-06-30 10:01:53,4358.63,4319.63,4347.45
2016-06-30 11:01:56,4367.46,4345.79,4354.93
2016-06-30 12:01:57,4399.87,4342.34,4361.14
2016-06-30 13:01:56,4486.71,4399.87,4443.71
2016-06-30 14:01:57,4462.97,4432.57,4443.81
2016-06-30 15:01:50,4480.57,4429.18,4450.49
2016-06-30 16:01:52,4500.47,4444.15,4458.17
2016-06-30 17:01:54,4504.18,4466.43,4479.74
2016-06-30 18:01:57,4480.53,4458.35,4468.64
2016-06-30 19:01:52,4470.07,4446.08,4457.84
2016-06-30 20:01:53,4467.0,4443.21,4459.18
2016-06-30 21:01:30,4476.44,4442.17,4453.41
2016-06-30 22:01:51,4484.87,4460.39,4473.38
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
2016-06-30 22:16:03,4505.6,4460.39,4478.63
