datetime,high,low,average
2016-06-12 04:01:22,632.18,628.29,630.42
2016-06-12 05:01:26,631.29,628.91,629.95
2016-06-12 06:01:23,633.02,626.04,629.72
2016-06-12 07:01:23,630.36,626.96,628.95
2016-06-12 08:01:26,632.02,628.19,629.42
2016-06-12 09:01:24,633.71,631.19,632.86
2016-06-12 10:01:28,643.57,633.56,639.32
2016-06-12 11:01:27,645.49,636.2,641.99
2016-06-12 12:01:28,646.91,637.89,641.86
2016-06-12 13:01:21,651.62,639.95,647.00
2016-06-12 14:01:21,647.64,642.27,644.58
2016-06-12 15:01:24,648.87,643.87,646.04
2016-06-12 16:01:26,649.58,644.86,646.97
2016-06-12 17:01:27,649.61,640.01,645.60
2016-06-12 18:01:28,645.23,639.63,643.10
2016-06-12 19:01:23,648.44,643.1,646.02
2016-06-12 20:01:25,666.6,649.01,660.46
2016-06-12 21:01:18,674.75,660.15,669.30
2016-06-12 22:01:22,682.69,664.5,674.69
2016-06-12 23:01:25,681.9,660.72,670.80
2016-06-13 00:01:27,670.12,659.67,665.53
2016-06-13 01:01:27,671.96,667.57,669.99
2016-06-13 02:01:28,679.9,671.66,675.08
2016-06-13 03:01:22,680.32,675.45,678.55
2016-06-13 04:01:23,685.06,678.17,680.25
2016-06-13 05:01:22,689.69,683.36,686.14
2016-06-13 06:01:24,696.62,665.86,683.11
2016-06-13 07:01:23,687.34,677.1,682.89
2016-06-13 08:01:28,694.72,685.63,690.06
2016-06-13 09:01:20,692.75,679.72,687.63
2016-06-13 10:01:24,689.54,684.7,686.71
2016-06-13 11:01:24,695.12,690.06,692.71
2016-06-13 12:01:24,703.62,692.17,699.08
2016-06-13 13:01:25,701.68,696.81,699.98
2016-06-13 14:01:28,716.9,701.05,707.88
2016-06-13 15:01:27,714.93,677.96,693.83
2016-06-13 16:01:28,694.61,684.5,692.02
2016-06-13 17:01:21,693.1,687.1,690.67
2016-06-13 18:01:21,692.32,688.19,690.45
2016-06-13 19:01:23,690.5,685.59,687.42
2016-06-13 20:01:28,691.92,684.72,688.94
2016-06-13 21:01:28,703.62,689.33,694.96
2016-06-13 22:01:23,705.54,698.16,702.49
2016-06-13 23:01:26,704.19,700.36,702.59
2016-06-14 00:01:20,704.07,693.49,698.80
2016-06-14 01:01:23,696.17,688.6,693.68
2016-06-14 02:01:27,694.8,681.76,689.21
2016-06-14 03:01:27,694.86,692.62,693.74
2016-06-14 04:01:20,694.5,690.84,693.01
2016-06-14 05:01:21,693.42,690.73,692.49
2016-06-14 06:01:21,693.28,684.54,689.03
2016-06-14 07:01:24,692.04,689.09,690.19
2016-06-14 08:01:24,694.43,692.14,693.31
2016-06-14 09:01:27,693.45,689.46,691.04
2016-06-14 10:01:22,691.36,688.56,689.95
2016-06-14 11:01:26,690.37,683.32,688.07
2016-06-14 12:01:27,691.01,687.45,689.31
2016-06-14 13:01:22,690.7,688.46,689.50
2016-06-14 14:01:22,688.71,679.41,685.42
2016-06-14 15:01:28,681.48,673.16,676.62
2016-06-14 16:01:22,675.04,661.21,669.27
2016-06-14 17:01:23,686.12,663.09,678.40
2016-06-14 18:01:27,687.13,680.72,684.03
2016-06-14 19:01:21,683.8,680.77,682.48
2016-06-14 20:01:21,692.25,683.66,686.80
2016-06-14 21:01:26,691.42,688.57,689.76
2016-06-14 22:01:22,689.76,684.61,687.09
2016-06-14 23:01:23,687.33,684.65,685.77
2016-06-15 00:01:23,685.52,681.58,683.46
2016-06-15 01:01:26,683.75,679.2,682.15
2016-06-15 02:01:29,683.45,677.71,681.25
2016-06-15 03:01:21,685.3,683.21,683.67
2016-06-15 04:01:23,684.66,681.83,683.55
2016-06-15 05:01:25,682.92,678.31,680.97
2016-06-15 06:01:20,682.08,679.66,680.90
2016-06-15 07:01:24,681.72,679.92,681.09
2016-06-15 08:01:28,680.72,673.57,677.61
2016-06-15 09:01:29,677.74,673.28,676.00
2016-06-15 10:01:24,676.68,672.08,674.33
2016-06-15 11:01:24,683.02,673.15,677.87
2016-06-15 12:01:28,684.69,681.06,682.30
2016-06-15 13:01:23,684.48,680.98,682.30
2016-06-15 14:01:25,691.87,685.59,688.43
2016-06-15 15:01:27,692.7,686.01,687.90
2016-06-15 16:01:21,693.92,689.05,690.98
2016-06-15 17:01:22,694.28,689.75,692.60
2016-06-15 18:01:24,697.49,691.67,694.32
2016-06-15 19:01:25,696.91,690.65,693.22
2016-06-15 20:01:26,696.04,692.89,694.69
2016-06-15 21:01:27,695.62,691.52,693.90
2016-06-15 22:01:29,695.01,692.21,693.51
2016-06-15 23:01:21,696.13,692.98,694.02
2016-06-16 00:01:27,713.43,697.59,707.50
2016-06-16 01:01:30,729.77,714.65,723.06
2016-06-16 02:01:58,731.55,723.1,727.69
2016-06-16 03:01:51,732.68,728.19,730.63
2016-06-16 04:01:55,734.91,724.33,730.12
2016-06-16 05:01:58,733.03,727.47,729.96
2016-06-16 06:01:53,737.29,730.27,732.60
2016-06-16 07:01:59,734.34,730.18,732.14
2016-06-16 08:01:51,737.24,732.52,734.35
2016-06-16 09:01:55,737.85,733.17,735.42
2016-06-16 10:01:56,739.01,736.38,737.86
2016-06-16 11:01:50,749.69,729.6,738.81
2016-06-16 12:01:54,735.41,729.62,732.39
2016-06-16 13:01:56,737.13,733.59,735.52
2016-06-16 14:01:50,738.81,734.16,736.34
2016-06-16 15:01:52,743.96,737.66,740.45
2016-06-16 16:01:57,742.61,736.86,740.17
2016-06-16 17:01:56,749.6,741.02,746.03
2016-06-16 18:01:56,761.29,740.29,749.49
2016-06-16 19:01:58,768.77,759.94,765.58
2016-06-16 20:01:50,765.92,758.89,763.38
2016-06-16 21:01:56,771.51,762.47,766.92
2016-06-16 22:01:57,772.99,765.79,769.26
2016-06-16 23:01:56,769.01,759.91,764.92
2016-06-17 00:01:58,769.3,764.87,766.89
2016-06-17 01:01:58,771.29,766.84,769.69
2016-06-17 02:01:58,774.47,768.6,772.62
2016-06-17 03:01:51,772.59,769.19,770.96
2016-06-17 04:01:55,770.34,763.82,766.79
2016-06-17 05:01:58,764.38,727.26,749.26
2016-06-17 06:01:59,738.74,705.83,729.32
2016-06-17 07:01:55,737.7,714.66,728.39
2016-06-17 08:01:57,741.52,736.55,738.36
2016-06-17 09:01:50,738.87,730.03,734.51
2016-06-17 10:01:52,736.22,731.61,733.75
2016-06-17 11:01:52,739.27,733.27,735.46
2016-06-17 12:01:57,750.25,737.62,743.49
2016-06-17 13:01:51,753.73,748.41,751.15
2016-06-17 14:01:59,752.25,742.34,746.15
2016-06-17 15:01:52,746.27,741.06,743.29
2016-06-17 16:01:53,745.6,736.99,740.33
2016-06-17 17:01:58,753.88,745.59,750.47
2016-06-17 18:01:58,757.2,749.09,753.82
2016-06-17 19:01:51,757.0,752.72,755.04
2016-06-17 20:01:55,755.05,750.98,752.62
2016-06-17 21:01:56,757.66,735.9,751.60
2016-06-17 22:01:59,743.74,735.05,740.63
2016-06-17 23:01:52,748.45,741.88,746.70
2016-06-18 00:01:54,747.54,735.65,742.79
2016-06-18 01:01:59,741.21,724.91,734.67
2016-06-18 02:01:52,736.86,731.29,734.37
2016-06-18 03:01:55,737.19,733.53,736.06
2016-06-18 04:01:50,742.3,731.3,737.63
2016-06-18 05:01:55,745.06,739.85,742.72
2016-06-18 06:01:56,745.23,742.01,743.82
2016-06-18 07:01:56,745.66,744.09,744.79
2016-06-18 08:01:59,756.4,744.06,751.74
2016-06-18 09:01:52,754.77,752.7,753.83
2016-06-18 10:01:54,754.59,749.95,752.12
2016-06-18 11:01:58,755.34,751.62,753.71
2016-06-18 12:01:52,756.75,749.83,754.24
2016-06-18 13:01:54,755.76,751.16,753.23
2016-06-18 14:01:57,753.12,747.72,750.78
2016-06-18 15:01:59,755.44,751.12,753.26
2016-06-18 16:01:51,777.87,757.27,771.43
2016-06-18 17:01:54,778.79,772.07,774.27
2016-06-18 18:01:56,777.08,772.0,774.34
2016-06-18 19:01:51,774.13,771.24,772.90
2016-06-18 20:01:52,784.16,742.7,755.13
2016-06-18 21:01:56,752.29,747.52,750.81
2016-06-18 22:01:59,757.27,748.69,751.60
2016-06-18 23:01:52,756.95,755.21,756.14
2016-06-19 00:01:57,757.38,752.55,754.95
2016-06-19 01:01:56,755.97,752.45,753.85
2016-06-19 02:01:51,755.11,752.4,753.49
2016-06-19 03:01:51,752.54,746.19,749.01
2016-06-19 04:01:55,750.36,742.23,747.31
2016-06-19 05:01:51,749.73,747.55,748.44
2016-06-19 06:01:51,753.76,748.07,750.90
2016-06-19 07:01:56,754.48,752.26,753.12
2016-06-19 08:01:54,754.34,751.68,752.94
2016-06-19 09:01:49,753.7,751.67,752.50
2016-06-19 10:01:51,754.82,749.17,750.63
2016-06-19 11:01:54,761.81,746.84,755.22
2016-06-19 12:01:49,756.78,752.64,753.93
2016-06-19 13:01:53,759.31,753.98,756.95
2016-06-19 14:01:58,767.08,757.32,762.85
2016-06-19 15:01:49,765.48,759.55,763.28
2016-06-19 16:01:52,767.82,759.82,763.08
2016-06-19 17:01:54,765.29,763.15,764.15
2016-06-19 18:01:59,764.91,759.07,761.30
2016-06-19 19:01:54,763.18,759.7,761.37
2016-06-19 20:01:53,764.17,760.09,763.00
2016-06-19 21:01:57,766.0,762.23,764.10
2016-06-19 22:01:57,767.78,762.79,765.72
2016-06-19 23:01:58,765.21,762.95,764.16
2016-06-20 00:01:52,764.54,760.48,762.42
2016-06-20 01:01:55,762.25,750.45,757.81
2016-06-20 02:01:57,760.27,754.04,758.48
2016-06-20 03:01:58,760.78,758.52,759.46
2016-06-20 04:01:50,761.37,758.04,759.30
2016-06-20 05:01:56,761.68,759.23,760.94
2016-06-20 06:01:57,761.71,759.34,760.09
2016-06-20 07:01:52,762.53,760.82,761.82
2016-06-20 08:01:51,764.45,761.26,762.40
2016-06-20 09:01:52,762.62,759.21,761.03
2016-06-20 10:01:54,761.48,752.72,757.94
2016-06-20 11:01:55,756.28,743.3,753.19
2016-06-20 12:01:59,751.04,743.52,747.43
2016-06-20 13:01:53,752.49,748.64,751.02
2016-06-20 14:01:51,747.93,733.29,742.77
2016-06-20 15:01:55,742.56,726.62,736.75
2016-06-20 16:01:57,742.08,736.51,740.29
2016-06-20 17:01:58,741.12,737.12,739.43
2016-06-20 18:01:59,742.64,739.66,741.12
2016-06-20 19:01:54,741.12,733.12,737.64
2016-06-20 20:01:55,741.85,733.13,736.89
2016-06-20 21:01:59,742.25,739.92,741.31
2016-06-20 22:01:57,740.51,728.39,736.72
2016-06-20 23:01:59,736.97,726.49,732.82
2016-06-21 00:01:55,734.59,694.0,707.79
2016-06-21 01:01:55,701.05,694.43,697.80
2016-06-21 02:01:51,698.32,688.66,694.71
2016-06-21 03:01:51,699.62,685.47,693.89
2016-06-21 04:01:53,709.94,696.71,705.98
2016-06-21 05:01:55,709.33,702.97,706.01
2016-06-21 06:01:56,711.84,703.92,705.87
2016-06-21 07:01:57,712.4,709.14,710.53
2016-06-21 08:01:49,713.39,709.56,711.83
2016-06-21 09:01:53,712.91,708.8,711.92
2016-06-21 10:01:56,708.56,694.86,701.48
2016-06-21 11:01:54,695.29,667.46,680.67
2016-06-21 12:01:50,679.62,655.95,671.19
2016-06-21 13:01:52,672.21,652.16,665.76
2016-06-21 14:01:53,672.71,646.77,663.71
2016-06-21 15:01:53,671.25,662.47,669.00
2016-06-21 16:01:55,682.3,665.59,677.00
2016-06-21 17:01:59,682.16,664.65,675.51
2016-06-21 18:01:49,666.03,641.78,656.77
2016-06-21 19:01:52,660.27,634.62,650.00
2016-06-21 20:01:54,667.3,650.57,657.22
2016-06-21 21:01:56,664.88,654.07,659.30
2016-06-21 22:01:58,661.39,650.98,657.08
2016-06-21 23:01:54,671.88,656.91,665.56
2016-06-22 00:01:53,678.19,665.82,672.46
2016-06-22 01:01:58,677.85,669.02,674.69
2016-06-22 02:01:52,671.4,667.16,669.79
2016-06-22 03:01:57,670.91,657.82,667.74
2016-06-22 04:01:58,662.56,657.65,660.22
2016-06-22 05:01:59,669.11,656.71,664.16
2016-06-22 06:01:59,667.98,664.13,666.71
2016-06-22 07:01:50,675.01,664.35,669.32
2016-06-22 08:01:52,679.93,670.79,673.78
2016-06-22 09:01:55,679.2,670.0,674.02
2016-06-22 10:01:55,674.21,665.36,669.63
2016-06-22 11:01:56,671.87,662.46,668.55
2016-06-22 12:01:59,669.61,663.93,666.93
2016-06-22 13:01:49,667.9,661.9,665.43
2016-06-22 14:01:53,670.32,662.32,666.73
2016-06-22 15:01:54,668.35,647.74,663.26
2016-06-22 16:01:56,652.47,620.36,636.92
2016-06-22 17:01:58,637.53,624.79,631.57
2016-06-22 18:01:54,632.75,612.9,627.25
2016-06-22 19:01:56,630.53,623.21,627.37
2016-06-22 20:01:59,624.66,613.53,619.95
2016-06-22 21:01:52,627.03,613.26,622.42
2016-06-22 22:00:57,622.57,598.56,612.46
2016-06-22 23:00:56,604.52,586.04,593.78
2016-06-23 00:00:50,600.31,591.53,596.04
2016-06-23 01:00:56,591.64,555.37,573.21
2016-06-23 02:00:56,589.54,556.06,568.34
2016-06-23 03:00:59,590.15,579.2,583.56
2016-06-23 04:00:56,583.25,577.14,579.91
2016-06-23 05:00:56,576.75,568.94,571.54
2016-06-23 06:00:50,591.48,570.45,580.12
2016-06-23 07:00:53,599.2,586.36,592.30
2016-06-23 08:00:54,594.65,589.4,591.90
2016-06-23 09:00:56,590.89,579.9,587.74
2016-06-23 10:00:59,597.13,588.82,592.10
2016-06-23 11:00:51,597.37,591.75,594.21
2016-06-23 12:00:53,593.26,582.26,589.64
2016-06-23 13:00:54,586.07,576.95,582.21
2016-06-23 14:00:57,586.22,569.81,580.24
2016-06-23 15:00:58,573.72,560.26,569.53
2016-06-23 16:00:54,599.37,564.01,575.61
2016-06-23 17:00:58,617.29,604.3,610.66
2016-06-23 18:00:49,631.51,608.71,618.43
2016-06-23 19:00:56,627.65,605.58,617.23
2016-06-23 20:00:52,617.76,605.04,610.30
2016-06-23 21:00:58,623.19,610.92,617.14
2016-06-23 22:00:51,625.87,616.53,620.46
2016-06-23 23:00:54,631.22,622.22,625.38
2016-06-24 00:00:56,629.0,623.59,626.75
