datetime,high,low,average
2016-06-12 06:00:22,4938.21,4938.21,4938.21
2016-06-12 07:00:24,4938.21,4938.21,4938.21
2016-06-12 08:00:26,5156.53,4938.21,4994.06
2016-06-12 09:00:24,5156.53,5130.4,5150.14
2016-06-12 10:00:25,5173.65,5130.4,5156.81
2016-06-12 11:00:28,5173.65,5173.65,5173.65
2016-06-12 12:00:29,5173.65,5173.65,5173.65
2016-06-12 13:00:22,5194.73,5173.65,5193.22
2016-06-12 14:00:21,5194.73,5194.73,5194.73
2016-06-12 15:00:25,5238.52,5194.73,5229.77
2016-06-12 16:00:26,5226.69,5226.69,5226.69
2016-06-12 17:00:26,5230.26,5227.88,5229.07
2016-06-12 18:00:27,5225.81,5225.81,5225.81
2016-06-12 19:00:21,5225.81,5225.81,5225.81
2016-06-12 20:00:25,5232.56,5197.48,5217.96
2016-06-12 21:00:21,5221.04,5182.21,5204.16
2016-06-12 22:00:21,5426.2,5221.04,5322.69
2016-06-12 23:00:24,5453.79,5426.2,5438.02
2016-06-13 00:00:27,5457.32,5453.79,5454.27
2016-06-13 01:00:28,5457.32,5457.32,5457.32
2016-06-13 02:00:29,5457.32,5457.32,5457.32
2016-06-13 03:00:24,5558.8,5454.63,5498.28
2016-06-13 04:00:08,5558.8,5475.19,5521.44
2016-06-13 05:00:22,5475.38,5466.58,5474.36
2016-06-13 06:00:22,5466.58,5466.58,5466.58
2016-06-13 07:00:22,5466.58,5449.3,5459.35
2016-06-13 08:00:27,5450.64,5449.3,5449.87
2016-06-13 09:00:20,5460.03,5438.5,5446.44
2016-06-13 10:00:25,5449.06,5382.15,5403.79
2016-06-13 11:00:24,5409.77,5389.57,5399.60
2016-06-13 12:00:25,5401.56,5400.55,5401.25
2016-06-13 13:00:24,5402.26,5401.56,5402.03
2016-06-13 14:00:28,5408.38,5402.26,5405.25
2016-06-13 15:00:27,5428.46,5408.38,5426.12
2016-06-13 16:00:29,5458.72,5428.46,5446.05
2016-06-13 17:00:23,5483.72,5458.72,5467.66
2016-06-13 18:00:23,5483.72,5483.72,5483.72
2016-06-13 19:00:23,5521.49,5483.72,5505.18
2016-06-13 20:00:27,5568.15,5521.49,5528.72
2016-06-13 21:00:28,5676.24,5568.15,5618.73
2016-06-13 22:00:24,5633.13,5591.0,5625.12
2016-06-13 23:00:24,5739.65,5591.0,5729.59
2016-06-14 00:00:19,5729.14,5728.46,5728.65
2016-06-14 01:00:23,5729.12,5728.46,5729.00
2016-06-14 02:00:28,5829.33,5720.38,5746.50
2016-06-14 03:00:29,5823.39,5820.51,5820.90
2016-06-14 04:00:20,5820.51,5820.23,5820.49
2016-06-14 05:00:20,5820.23,5817.23,5818.21
2016-06-14 06:00:22,5817.23,5817.23,5817.23
2016-06-14 07:00:24,5894.19,5817.23,5868.43
2016-06-14 08:00:25,5891.05,5891.05,5891.05
2016-06-14 09:00:26,5928.63,5891.05,5901.55
2016-06-14 10:00:23,5904.47,5897.89,5902.31
2016-06-14 11:00:24,5902.64,5892.77,5893.29
2016-06-14 12:00:26,5892.77,5861.98,5863.72
2016-06-14 13:00:21,5862.02,5860.22,5860.85
2016-06-14 14:00:22,5860.56,5860.22,5860.52
2016-06-14 15:00:27,5860.56,5860.56,5860.56
2016-06-14 16:00:20,5860.56,5844.21,5845.35
2016-06-14 17:00:23,5844.21,5844.21,5844.21
2016-06-14 18:00:27,5844.79,5844.21,5844.67
2016-06-14 19:00:21,5844.79,5775.17,5794.21
2016-06-14 20:00:21,5778.1,5776.93,5777.50
2016-06-14 21:00:27,5778.1,5755.78,5772.07
2016-06-14 22:00:22,5773.96,5637.96,5706.42
2016-06-14 23:00:22,5676.19,5564.59,5612.70
2016-06-15 00:00:24,5677.93,5674.67,5676.45
2016-06-15 01:00:25,5677.51,5670.28,5676.00
2016-06-15 02:00:30,5670.28,5668.98,5669.28
2016-06-15 03:00:21,5709.76,5668.98,5670.92
2016-06-15 04:00:23,5709.76,5709.76,5709.76
2016-06-15 05:00:25,5844.03,5709.76,5811.18
2016-06-15 06:00:20,5941.19,5840.74,5843.14
2016-06-15 07:00:24,5944.28,5941.19,5943.35
2016-06-15 08:00:26,5943.61,5943.44,5943.52
2016-06-15 09:00:28,5943.61,5887.84,5912.01
2016-06-15 10:00:24,5887.84,5637.98,5670.29
2016-06-15 11:00:25,5642.89,5637.98,5639.08
2016-06-15 12:00:27,5665.29,5643.32,5654.68
2016-06-15 13:00:24,5665.29,5660.71,5660.81
2016-06-15 14:00:25,5677.46,5660.71,5675.22
2016-06-15 15:00:27,5677.46,5677.46,5677.46
2016-06-15 16:00:29,5678.04,5677.17,5677.70
2016-06-15 17:00:21,5677.17,5644.85,5656.33
2016-06-15 18:00:23,5655.22,5644.85,5654.75
2016-06-15 19:00:25,5663.33,5654.07,5658.56
2016-06-15 20:00:26,5663.33,5663.33,5663.33
2016-06-15 21:00:27,5663.33,5625.61,5647.94
2016-06-15 22:00:19,5786.36,5719.73,5767.32
2016-06-15 23:00:16,5786.4,5784.44,5785.84
2016-06-16 00:00:27,5784.44,5743.52,5766.97
2016-06-16 01:00:19,5775.49,5775.49,5775.49
2016-06-16 02:00:27,5765.98,5758.21,5759.07
2016-06-16 03:00:21,5758.21,5758.21,5758.21
2016-06-16 04:00:24,5762.88,5758.21,5759.90
2016-06-16 05:00:28,5923.51,5760.28,5832.45
2016-06-16 06:00:21,5923.51,5923.51,5923.51
2016-06-16 07:00:28,5997.61,5923.51,5963.16
2016-06-16 08:00:22,5997.61,5978.32,5978.77
2016-06-16 09:00:24,5978.32,5974.53,5976.99
2016-06-16 10:00:27,5992.14,5974.53,5977.61
2016-06-16 11:00:20,5992.14,5975.51,5976.28
2016-06-16 12:00:24,6047.91,5975.51,6027.79
2016-06-16 13:00:28,6047.91,6026.68,6038.00
2016-06-16 14:00:19,6040.57,6040.57,6040.57
2016-06-16 15:00:21,6045.52,6040.57,6043.19
2016-06-16 16:00:27,6047.32,6044.48,6046.79
2016-06-16 17:00:28,6077.44,6047.32,6060.32
2016-06-16 18:00:27,6077.44,6077.44,6077.44
2016-06-16 19:00:28,6176.19,6069.87,6093.91
2016-06-16 20:00:29,6176.19,6176.19,6176.19
2016-06-16 21:00:25,6231.96,6176.19,6190.42
2016-06-16 22:00:27,6312.07,6229.4,6237.04
2016-06-16 23:00:26,6312.07,6312.07,6312.07
2016-06-17 00:00:27,6320.2,6310.2,6313.50
2016-06-17 01:00:19,6478.1,6320.2,6469.94
2016-06-17 02:00:29,6480.82,6478.1,6478.48
2016-06-17 03:00:22,6503.17,6480.82,6487.61
2016-06-17 04:00:24,6503.17,6499.03,6501.42
2016-06-17 05:00:27,6517.8,6499.03,6506.71
2016-06-17 06:00:19,6517.8,6390.78,6415.31
2016-06-17 07:00:22,6408.96,6380.33,6396.83
2016-06-17 08:00:27,6380.33,6380.33,6380.33
2016-06-17 09:00:21,6383.14,6346.14,6367.58
2016-06-17 10:00:21,6418.97,6346.14,6396.95
2016-06-17 11:00:23,6432.13,6418.97,6427.33
2016-06-17 12:00:26,6425.81,6386.2,6409.02
2016-06-17 13:00:21,6386.04,6380.69,6382.82
2016-06-17 14:00:27,6385.05,6369.77,6374.39
2016-06-17 15:00:21,6369.77,6369.77,6369.77
2016-06-17 16:00:22,6369.77,6349.75,6356.57
2016-06-17 17:00:29,6392.5,6349.75,6355.86
2016-06-17 18:00:29,6392.5,6368.75,6375.59
2016-06-17 19:00:21,6378.68,6374.43,6377.16
2016-06-17 20:00:26,6378.68,6378.68,6378.68
2016-06-17 21:00:27,6378.68,6378.29,6378.35
2016-06-17 22:00:19,6378.29,6304.72,6316.42
2016-06-17 23:00:21,6304.72,6246.57,6276.07
2016-06-18 00:00:25,6293.59,6246.57,6275.97
2016-06-18 01:00:19,6284.38,6252.84,6277.67
2016-06-18 02:00:23,6252.84,6219.11,6225.39
2016-06-18 03:00:24,6219.11,6219.11,6219.11
2016-06-18 04:00:21,6575.2,6219.11,6467.74
2016-06-18 05:00:24,6575.2,6575.2,6575.20
2016-06-18 06:00:27,6575.2,6575.2,6575.20
2016-06-18 07:00:27,6575.2,6378.68,6402.08
2016-06-18 08:00:28,6423.51,6378.68,6384.66
2016-06-18 09:00:21,6423.51,6423.51,6423.51
2016-06-18 10:00:23,6423.51,6423.51,6423.51
2016-06-18 11:00:29,6423.51,6420.85,6422.89
2016-06-18 12:00:23,6420.85,6420.85,6420.85
2016-06-18 13:00:24,6420.85,6420.85,6420.85
2016-06-18 14:00:26,6420.85,6407.41,6417.80
2016-06-18 15:00:20,6407.41,6407.41,6407.41
2016-06-18 16:00:21,6419.08,6407.41,6409.80
2016-06-18 17:00:25,6419.08,6419.08,6419.08
2016-06-18 18:00:26,6419.08,6414.41,6418.12
2016-06-18 19:00:20,6414.41,6414.41,6414.41
